date,demand,sku,supermarket,promotion,year,month,quarter,week_of_year,day_of_week,day_of_month,is_weekend,lag_1,lag_7,lag_14,lag_28,lag_56,demand_change_1,demand_change_7,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_28,rolling_std_28,target
2021-03-25,57.0,2,1,0,2021,3,1,12,3,25,0,59.0,58.0,55.0,57.0,56.0,-2.0,-1.0,56.0,2.081665999466124,55.857142857142854,1.6104057232284015,55.67857142857143,1.6342077348473873,60.0
2021-03-26,57.0,2,1,0,2021,3,1,12,4,26,0,57.0,56.0,55.0,57.0,57.0,0.0,1.0,55.857142857142854,1.9518001458970549,56.0,1.6172150801253402,55.67857142857143,1.6342077348473873,60.0
2021-03-27,55.0,2,1,0,2021,3,1,12,5,27,1,57.0,53.0,56.0,55.0,53.0,-2.0,2.0,56.0,1.9999999999999905,56.142857142857146,1.6104057232284,55.67857142857143,1.6342077348473873,56.0
2021-03-28,265.0,2,1,0,2021,3,1,12,6,28,1,55.0,56.0,55.0,55.0,52.0,210.0,209.0,56.285714285714285,1.6035674514745393,56.07142857142857,1.6391501416323586,55.67857142857143,1.6342077348473873,55.0
2021-03-29,54.0,2,1,0,2021,3,1,13,0,29,0,265.0,54.0,55.0,53.0,52.0,-211.0,0.0,86.14285714285714,78.88478639008618,71.07142857142857,55.839694022903,63.17857142857143,39.586804359092675,54.0
2021-03-30,55.0,2,1,0,2021,3,1,13,1,30,0,54.0,56.0,56.0,55.0,55.0,1.0,-1.0,86.14285714285714,78.88478639008618,71.0,55.86246847943067,63.214285714285715,39.57773143317874,58.0
2021-03-31,59.0,2,1,0,2021,3,1,13,2,31,0,55.0,59.0,58.0,58.0,58.0,4.0,0.0,86.0,78.94935085230277,70.92857142857143,55.883758870484954,63.214285714285715,39.57773143317874,60.0
2021-04-01,59.0,2,1,0,2021,4,2,13,3,1,0,59.0,57.0,58.0,56.0,58.0,0.0,2.0,86.0,78.94935085230277,71.0,55.86659935128434,63.25,39.573302822689634,60.0
2021-04-02,55.0,2,1,0,2021,4,2,13,4,2,0,59.0,57.0,56.0,57.0,55.0,-4.0,-2.0,86.28571428571429,78.83043888776781,71.07142857142857,55.84933617911991,63.357142857142854,39.55700461051889,59.0
2021-04-03,53.0,2,1,0,2021,4,2,13,5,3,1,55.0,55.0,53.0,55.0,62.0,-2.0,-2.0,86.0,78.95779463316674,71.0,55.87072991771686,63.285714285714285,39.570712273615555,58.0
2021-04-04,55.0,2,1,0,2021,4,2,13,6,4,1,53.0,265.0,56.0,53.0,62.0,2.0,-210.0,85.71428571428571,79.09217046314654,71.0,55.87072991771686,63.214285714285715,39.58802394931628,56.0
2021-04-05,55.0,2,1,0,2021,4,2,14,0,5,0,55.0,54.0,54.0,54.0,60.0,0.0,1.0,55.714285714285715,2.360387377408563,70.92857142857143,55.892017161823595,63.285714285714285,39.570712273615555,57.0
2021-04-06,55.0,2,1,0,2021,4,2,14,1,6,0,55.0,55.0,56.0,54.0,55.0,0.0,0.0,55.857142857142854,2.2677868380556068,71.0,55.86935309617086,63.32142857142857,39.56247152844666,56.0
2021-04-07,59.0,2,1,0,2021,4,2,14,2,7,0,55.0,59.0,59.0,58.0,65.0,4.0,0.0,55.857142857142854,2.2677868380556068,70.92857142857143,55.890640864671944,63.357142857142854,39.554195624919366,58.0
2021-04-08,55.0,2,1,0,2021,4,2,14,3,8,0,59.0,59.0,57.0,55.0,66.0,-4.0,-4.0,55.857142857142854,2.2677868380556068,70.92857142857143,55.890640864671944,63.392857142857146,39.54963059781064,60.0
2021-04-09,58.0,2,1,0,2021,4,2,14,4,9,0,55.0,55.0,57.0,55.0,64.0,3.0,3.0,55.285714285714285,1.79947082168518,70.78571428571429,55.931522103686454,63.392857142857146,39.54963059781064,57.0
2021-04-10,56.0,2,1,0,2021,4,2,14,5,10,1,58.0,53.0,55.0,56.0,63.0,-2.0,3.0,55.714285714285715,2.058663459163819,70.85714285714286,55.91319803307369,63.5,39.53011041762505,57.0
2021-04-11,55.0,2,1,0,2021,4,2,14,6,11,1,56.0,55.0,265.0,55.0,55.0,-1.0,0.0,56.142857142857146,1.676163419695383,70.92857142857143,55.892017161823595,63.5,39.53011041762505,57.0
2021-04-12,55.0,2,1,0,2021,4,2,15,0,12,0,55.0,55.0,54.0,55.0,62.0,0.0,0.0,56.142857142857146,1.676163419695383,55.92857142857143,1.9792883614026229,63.5,39.53011041762505,56.0
2021-04-13,57.0,2,1,0,2021,4,2,15,1,13,0,55.0,55.0,55.0,56.0,63.0,2.0,2.0,56.142857142857146,1.676163419695383,56.0,1.9215378456614254,63.5,39.53011041762505,57.0
2021-04-14,58.0,2,1,0,2021,4,2,15,2,14,0,57.0,59.0,59.0,58.0,64.0,1.0,-1.0,56.42857142857143,1.6183471874257198,56.142857142857146,1.9158104473906403,63.535714285714285,39.52353461369298,58.0
2021-04-15,58.0,2,1,0,2021,4,2,15,3,15,0,58.0,55.0,59.0,58.0,65.0,0.0,3.0,56.285714285714285,1.3801311186851126,56.07142857142857,1.8171950369179581,63.535714285714285,39.52353461369298,61.0
2021-04-16,58.0,2,1,0,2021,4,2,15,4,16,0,58.0,58.0,55.0,56.0,64.0,0.0,0.0,56.714285714285715,1.3801311186851173,56.0,1.7097008285306479,63.535714285714285,39.52353461369298,58.0
2021-04-17,56.0,2,1,0,2021,4,2,15,5,17,1,58.0,56.0,53.0,53.0,57.0,-2.0,0.0,56.714285714285715,1.3801311186851173,56.214285714285715,1.7619295117560902,63.607142857142854,39.51121667813132,57.0
2021-04-18,55.0,2,1,0,2021,4,2,15,6,18,1,56.0,55.0,55.0,56.0,54.0,-1.0,0.0,56.714285714285715,1.3801311186851173,56.42857142857143,1.5045717874989226,63.714285714285715,39.485447054586174,55.0
2021-04-19,56.0,2,1,0,2021,4,2,16,0,19,0,55.0,55.0,55.0,54.0,54.0,1.0,1.0,56.714285714285715,1.3801311186851173,56.42857142857143,1.5045717874989226,63.67857142857143,39.49313449142358,56.0
2021-04-20,58.0,2,1,0,2021,4,2,16,1,20,0,56.0,57.0,55.0,56.0,55.0,2.0,1.0,56.857142857142854,1.2149857925883782,56.5,1.4544361847073426,63.75,39.47678642780673,59.0
2021-04-21,60.0,2,1,0,2021,4,2,16,2,21,0,58.0,58.0,59.0,59.0,57.0,2.0,2.0,57.0,1.2909944487362457,56.714285714285715,1.437335752681151,63.82142857142857,39.464051688357785,59.0
2021-04-22,59.0,2,1,0,2021,4,2,16,3,22,0,60.0,58.0,55.0,57.0,57.0,-1.0,1.0,57.285714285714285,1.704336206493027,56.785714285714285,1.5776599725582225,63.857142857142854,39.45997905587313,58.0
2021-04-23,58.0,2,1,0,2021,4,2,16,4,23,0,59.0,58.0,58.0,57.0,57.0,-1.0,0.0,57.42857142857143,1.8126539343502455,57.07142857142857,1.5915297775940107,63.92857142857143,39.448915463126866,60.0
2021-04-24,55.0,2,1,0,2021,4,2,16,5,24,1,58.0,56.0,56.0,55.0,55.0,-3.0,-1.0,57.42857142857143,1.8126539343502455,57.07142857142857,1.5915297775940107,63.964285714285715,39.44286270023281,57.0
2021-04-25,54.0,2,1,0,2021,4,2,16,6,25,1,55.0,55.0,55.0,265.0,55.0,-1.0,-1.0,57.285714285714285,1.9760470401189947,57.0,1.6641005886761118,63.964285714285715,39.44286270023281,56.0
2021-04-26,55.0,2,1,0,2021,4,2,17,0,26,0,54.0,56.0,55.0,54.0,53.0,1.0,-1.0,57.142857142857146,2.193062655175392,56.92857142857143,1.7743595036950837,56.42857142857143,1.9134721480531784,56.0
2021-04-27,57.0,2,1,0,2021,4,2,17,1,27,0,55.0,58.0,57.0,55.0,55.0,2.0,-1.0,57.0,2.3094010767587476,56.92857142857143,1.7743595036950837,56.464285714285715,1.8754188244750414,58.0
2021-04-28,58.0,2,1,0,2021,4,2,17,2,28,0,57.0,60.0,58.0,59.0,58.0,1.0,-2.0,56.857142857142854,2.2677868380556117,56.92857142857143,1.7743595036950837,56.535714285714285,1.8555650603310203,60.0
2021-04-29,61.0,2,1,0,2021,4,2,17,3,29,0,58.0,59.0,58.0,59.0,56.0,3.0,2.0,56.57142857142857,1.902379462422979,56.92857142857143,1.7743595036950837,56.5,1.8155705153741264,61.0
2021-04-30,56.0,2,1,0,2021,4,2,17,4,30,0,61.0,58.0,58.0,55.0,57.0,-5.0,-2.0,56.857142857142854,2.4102953780657126,57.142857142857146,2.0701966780274024,56.57142857142857,1.951800145896955,55.0
2021-05-01,55.0,2,1,0,2021,5,2,17,5,1,1,56.0,55.0,56.0,53.0,55.0,-1.0,0.0,56.57142857142857,2.370453040886645,57.0,2.0754980866514234,56.607142857142854,1.9310194144118644,56.0
2021-05-02,54.0,2,1,0,2021,5,2,17,6,2,1,55.0,54.0,55.0,55.0,53.0,-1.0,0.0,56.57142857142857,2.370453040886645,56.92857142857143,2.1290765681319326,56.67857142857143,1.826828286211142,56.0
2021-05-03,57.0,2,1,0,2021,5,2,18,0,3,0,54.0,55.0,56.0,55.0,54.0,3.0,2.0,56.57142857142857,2.370453040886645,56.857142857142854,2.213842564659989,56.642857142857146,1.8701215194083118,56.0
2021-05-04,57.0,2,1,0,2021,5,2,18,1,4,0,57.0,57.0,58.0,55.0,54.0,0.0,0.0,56.857142857142854,2.2677868380556117,56.92857142857143,2.2001498450470947,56.714285714285715,1.8430478552726033,58.0
2021-05-05,58.0,2,1,0,2021,5,2,18,2,5,0,57.0,58.0,60.0,59.0,58.0,1.0,0.0,56.857142857142854,2.2677868380556117,56.857142857142854,2.178819117608014,56.785714285714285,1.8126539343498036,59.0
2021-05-06,58.0,2,1,0,2021,5,2,18,3,6,0,58.0,61.0,59.0,55.0,55.0,0.0,-3.0,56.857142857142854,2.2677868380556117,56.714285714285715,2.016416144037606,56.75,1.7769095101909236,55.0
2021-05-07,57.0,2,1,0,2021,5,2,18,4,7,0,58.0,56.0,58.0,58.0,55.0,-1.0,1.0,56.42857142857143,1.5118578920372807,56.642857142857146,1.9456912102683988,56.857142857142854,1.757824533321406,59.0
2021-05-08,55.0,2,1,0,2021,5,2,18,5,8,1,57.0,55.0,55.0,56.0,56.0,-2.0,0.0,56.57142857142857,1.5118578920372814,56.57142857142857,1.910065875396205,56.82142857142857,1.7438478405539926,58.0
2021-05-09,56.0,2,1,0,2021,5,2,18,6,9,1,55.0,54.0,54.0,55.0,55.0,1.0,2.0,56.57142857142857,1.5118578920372814,56.57142857142857,1.910065875396205,56.785714285714285,1.7713176275207319,56.0
2021-05-10,56.0,2,1,0,2021,5,2,19,0,10,0,56.0,57.0,55.0,55.0,55.0,0.0,-1.0,56.857142857142854,1.0690449676502276,56.714285714285715,1.7728105208562375,56.82142857142857,1.7438478405539926,58.0
2021-05-11,55.0,2,1,0,2021,5,2,19,1,11,0,56.0,57.0,57.0,57.0,56.0,-1.0,-2.0,56.714285714285715,1.112697280528881,56.785714285714285,1.717716347523907,56.857142857142854,1.7151673218081291,59.0
2021-05-12,58.0,2,1,0,2021,5,2,19,2,12,0,55.0,58.0,58.0,58.0,58.0,3.0,0.0,56.42857142857143,1.272418020561144,56.642857142857146,1.7805419597221208,56.785714285714285,1.7502834237607345,59.0
2021-05-13,62.0,2,1,0,2021,5,2,19,3,13,0,58.0,58.0,61.0,58.0,58.0,4.0,4.0,56.42857142857143,1.272418020561144,56.642857142857146,1.7805419597221208,56.785714285714285,1.7502834237607345,61.0
2021-05-14,57.0,2,1,0,2021,5,2,19,4,14,0,62.0,57.0,56.0,58.0,56.0,-5.0,0.0,57.0,2.449489742783411,56.714285714285715,1.9778998741314817,56.92857142857143,1.998676810969827,58.0
2021-05-15,54.0,2,1,0,2021,5,2,19,5,15,1,57.0,55.0,55.0,56.0,53.0,-3.0,-1.0,57.0,2.449489742783411,56.785714285714285,1.968153036130014,56.892857142857146,1.9877268929754224,58.0
2021-05-16,55.0,2,1,0,2021,5,2,19,6,16,1,54.0,56.0,54.0,55.0,56.0,1.0,-1.0,56.857142857142854,2.609506430251695,56.714285714285715,2.054210364052727,56.82142857142857,2.055770044579405,56.0
2021-05-17,56.0,2,1,0,2021,5,2,20,0,17,0,55.0,56.0,57.0,56.0,54.0,1.0,0.0,56.714285714285715,2.6903708365384067,56.785714285714285,1.968153036130014,56.82142857142857,2.055770044579405,57.0
2021-05-18,58.0,2,1,0,2021,5,2,20,1,18,0,56.0,55.0,57.0,58.0,56.0,2.0,3.0,56.714285714285715,2.6903708365384067,56.714285714285715,1.9778998741314817,56.82142857142857,2.055770044579405,58.0
2021-05-19,58.0,2,1,0,2021,5,2,20,2,19,0,58.0,58.0,58.0,60.0,59.0,0.0,0.0,57.142857142857146,2.6095064302516975,56.785714285714285,2.0068563793839225,56.82142857142857,2.055770044579405,59.0
2021-05-20,60.0,2,1,0,2021,5,2,20,3,20,0,58.0,62.0,58.0,59.0,57.0,2.0,-2.0,57.142857142857146,2.6095064302516975,56.785714285714285,2.0068563793839225,56.75,1.974372849323979,58.0
2021-05-21,60.0,2,1,0,2021,5,2,20,4,21,0,60.0,57.0,57.0,58.0,57.0,0.0,3.0,56.857142857142854,2.0354009783967086,56.92857142857143,2.164904890939693,56.785714285714285,2.024976320979738,59.0
2021-05-22,56.0,2,1,0,2021,5,2,20,5,22,1,60.0,54.0,55.0,55.0,55.0,-4.0,2.0,57.285714285714285,2.3603873774085735,57.142857142857146,2.3157368940876637,56.857142857142854,2.1031596285779046,55.0
2021-05-23,55.0,2,1,0,2021,5,2,20,6,23,1,56.0,55.0,56.0,54.0,265.0,-1.0,0.0,57.57142857142857,1.988059594776302,57.214285714285715,2.259290951691929,56.892857142857146,2.078804601550635,56.0
2021-05-24,54.0,2,1,0,2021,5,2,21,0,24,0,55.0,56.0,56.0,55.0,54.0,-1.0,-2.0,57.57142857142857,1.988059594776302,57.142857142857146,2.3157368940876637,56.92857142857143,2.035400978396311,57.0
2021-05-25,58.0,2,1,0,2021,5,2,21,1,25,0,54.0,58.0,55.0,57.0,55.0,4.0,0.0,57.285714285714285,2.3603873774085735,57.0,2.4494897427834674,56.892857142857146,2.078804601550635,60.0
2021-05-26,60.0,2,1,0,2021,5,2,21,2,26,0,58.0,58.0,58.0,58.0,59.0,2.0,2.0,57.285714285714285,2.3603873774085735,57.214285714285715,2.3916062008160197,56.92857142857143,2.089277235093247,60.0
2021-05-27,60.0,2,1,0,2021,5,2,21,3,27,0,60.0,60.0,62.0,61.0,59.0,0.0,0.0,57.57142857142857,2.572750982712625,57.357142857142854,2.4994504890583777,57.0,2.1602468994691737,59.0
2021-05-28,59.0,2,1,0,2021,5,2,21,4,28,0,60.0,60.0,57.0,56.0,55.0,-1.0,-1.0,57.57142857142857,2.572750982712625,57.214285714285715,2.259290951691929,56.964285714285715,2.099067568251239,57.0
2021-05-29,58.0,2,1,0,2021,5,2,21,5,29,1,59.0,56.0,54.0,55.0,53.0,-1.0,2.0,57.42857142857143,2.4397501823715695,57.357142857142854,2.307417566063247,57.07142857142857,2.1244358105687775,59.0
2021-05-30,56.0,2,1,0,2021,5,2,21,6,30,1,58.0,55.0,55.0,54.0,55.0,-2.0,1.0,57.714285714285715,2.3603873774085757,57.642857142857146,2.0978796202595404,57.17857142857143,2.091491961337198,54.0
2021-05-31,57.0,2,1,0,2021,5,2,22,0,31,0,56.0,54.0,56.0,57.0,55.0,1.0,3.0,57.857142857142854,2.1930626551754,57.714285714285715,2.0164161440376036,57.25,2.0115407766922804,57.0
2021-06-01,56.0,2,1,0,2021,6,2,22,1,1,0,57.0,58.0,58.0,57.0,55.0,-1.0,-2.0,58.285714285714285,1.496026483086587,57.785714285714285,1.9681530361300124,57.25,2.0115407766922804,55.0
2021-06-02,58.0,2,1,0,2021,6,2,22,2,2,0,56.0,60.0,58.0,58.0,59.0,2.0,-2.0,58.0,1.7320508075692163,57.642857142857146,2.0232168923296396,57.214285714285715,2.024976320979727,59.0
2021-06-03,60.0,2,1,0,2021,6,2,22,3,3,0,58.0,60.0,60.0,58.0,55.0,2.0,0.0,57.714285714285715,1.4960264830865804,57.642857142857146,2.0232168923296396,57.214285714285715,2.024976320979727,60.0
2021-06-04,57.0,2,1,0,2021,6,2,22,4,4,0,60.0,59.0,60.0,57.0,58.0,-3.0,-2.0,57.714285714285715,1.4960264830865804,57.642857142857146,2.0232168923296396,57.285714285714285,2.0880106225275394,59.0
2021-06-05,57.0,2,1,0,2021,6,2,22,5,5,1,57.0,58.0,56.0,55.0,56.0,0.0,-1.0,57.42857142857143,1.3972762620119576,57.42857142857143,1.9100658753962019,57.285714285714285,2.0880106225275394,57.0
2021-06-06,57.0,2,1,0,2021,6,2,22,6,6,1,57.0,56.0,55.0,56.0,55.0,0.0,1.0,57.285714285714285,1.3801311186851262,57.5,1.8708286933873475,57.357142857142854,2.040593336267822,55.0
2021-06-07,56.0,2,1,0,2021,6,2,23,0,7,0,57.0,57.0,54.0,56.0,55.0,-1.0,-1.0,57.42857142857143,1.2724180205611575,57.642857142857146,1.7368026705659243,57.392857142857146,2.024649685552002,55.0
2021-06-08,57.0,2,1,0,2021,6,2,23,1,8,0,56.0,56.0,58.0,55.0,57.0,1.0,1.0,57.285714285714285,1.3801311186851262,57.785714285714285,1.4769288003556877,57.392857142857146,2.024649685552002,59.0
2021-06-09,58.0,2,1,0,2021,6,2,23,2,9,0,57.0,58.0,60.0,58.0,58.0,1.0,0.0,57.42857142857143,1.2724180205611575,57.714285714285715,1.4898926873374572,57.464285714285715,1.9716911871704457,60.0
2021-06-10,61.0,2,1,0,2021,6,2,23,3,10,0,58.0,60.0,60.0,62.0,58.0,3.0,1.0,57.42857142857143,1.2724180205611575,57.57142857142857,1.3424596091500156,57.464285714285715,1.9716911871704457,59.0
2021-06-11,58.0,2,1,0,2021,6,2,23,4,11,0,61.0,57.0,59.0,57.0,58.0,-3.0,1.0,57.57142857142857,1.6183471874257325,57.642857142857146,1.4990839693806879,57.42857142857143,1.894017314414273,59.0
2021-06-12,57.0,2,1,0,2021,6,2,23,5,12,1,58.0,57.0,58.0,54.0,56.0,-1.0,0.0,57.714285714285715,1.603567451474909,57.57142857142857,1.4525460784056115,57.464285714285715,1.895064600816897,56.0
2021-06-13,55.0,2,1,0,2021,6,2,23,6,13,1,57.0,57.0,56.0,55.0,55.0,-2.0,-2.0,57.714285714285715,1.603567451474909,57.5,1.4544361847073337,57.57142857142857,1.7728105208556824,57.0
2021-06-14,56.0,2,1,0,2021,6,2,24,0,14,0,55.0,56.0,57.0,56.0,56.0,1.0,0.0,57.42857142857143,1.9023794624229886,57.42857142857143,1.5548576840289356,57.57142857142857,1.7728105208556824,57.0
2021-06-15,59.0,2,1,0,2021,6,2,24,1,15,0,56.0,57.0,56.0,58.0,58.0,3.0,2.0,57.42857142857143,1.9023794624229886,57.357142857142854,1.598419549100442,57.57142857142857,1.7728105208556824,57.0
2021-06-16,59.0,2,1,0,2021,6,2,24,2,16,0,59.0,58.0,58.0,58.0,60.0,0.0,1.0,57.714285714285715,1.976047040119002,57.57142857142857,1.6035674514749867,57.607142857142854,1.791735879061674,59.0
2021-06-17,58.0,2,1,0,2021,6,2,24,3,17,0,59.0,61.0,60.0,60.0,59.0,-1.0,-3.0,57.857142857142854,2.035400978396716,57.642857142857146,1.6458405781826575,57.642857142857146,1.809732652943998,61.0
2021-06-18,60.0,2,1,0,2021,6,2,24,4,18,0,58.0,58.0,57.0,60.0,58.0,2.0,2.0,57.42857142857143,1.5118578920372918,57.5,1.5063966175055554,57.57142857142857,1.7517942427073223,58.0
2021-06-19,57.0,2,1,0,2021,6,2,24,5,19,1,60.0,57.0,57.0,56.0,55.0,-3.0,0.0,57.714285714285715,1.7994708216851987,57.714285714285715,1.6374732612534777,57.57142857142857,1.7517942427073223,59.0
2021-06-20,56.0,2,1,0,2021,6,2,24,6,20,1,57.0,55.0,57.0,55.0,54.0,-1.0,1.0,57.714285714285715,1.7994708216851987,57.714285714285715,1.6374732612534777,57.607142857142854,1.7286107827080934,57.0
2021-06-21,56.0,2,1,0,2021,6,2,25,0,21,0,56.0,56.0,56.0,54.0,55.0,0.0,0.0,57.857142857142854,1.5735915849392577,57.642857142857146,1.69193302545898,57.642857142857146,1.6824648081571507,56.0
2021-06-22,58.0,2,1,0,2021,6,2,25,1,22,0,56.0,59.0,57.0,58.0,57.0,2.0,-1.0,57.857142857142854,1.5735915849392577,57.642857142857146,1.69193302545898,57.714285714285715,1.5600841111497403,59.0
2021-06-23,60.0,2,1,0,2021,6,2,25,2,23,0,58.0,59.0,58.0,60.0,58.0,2.0,1.0,57.714285714285715,1.49602648308658,57.714285714285715,1.683794772282612,57.714285714285715,1.5600841111497403,61.0
2021-06-24,61.0,2,1,0,2021,6,2,25,3,24,0,60.0,58.0,61.0,60.0,61.0,1.0,3.0,57.857142857142854,1.6761634196954,57.857142857142854,1.7913099142227273,57.714285714285715,1.5600841111497403,58.0
2021-06-25,55.0,2,1,0,2021,6,2,25,4,25,0,61.0,60.0,58.0,59.0,56.0,-6.0,-5.0,58.285714285714285,2.0586634591638386,57.857142857142854,1.7913099142227273,57.75,1.6244657241346543,59.0
2021-06-26,56.0,2,1,0,2021,6,2,25,5,26,1,55.0,57.0,57.0,58.0,55.0,1.0,-1.0,57.57142857142857,2.225394561057009,57.642857142857146,1.945691210268397,57.607142857142854,1.6852142563919104,55.0
2021-06-27,56.0,2,1,0,2021,6,2,25,6,27,1,56.0,56.0,55.0,56.0,54.0,0.0,0.0,57.42857142857143,2.299068134204693,57.57142857142857,1.9889806323957422,57.535714285714285,1.7101471207479868,55.0
2021-06-28,56.0,2,1,0,2021,6,2,26,0,28,0,56.0,56.0,56.0,57.0,57.0,0.0,0.0,57.42857142857143,2.299068134204693,57.642857142857146,1.9057460827375574,57.535714285714285,1.7101471207479868,57.0
2021-06-29,58.0,2,1,0,2021,6,2,26,1,29,0,56.0,58.0,59.0,56.0,57.0,2.0,0.0,57.42857142857143,2.299068134204693,57.642857142857146,1.9057460827375574,57.5,1.7320508075687204,57.0
2021-06-30,59.0,2,1,0,2021,6,2,26,2,30,0,58.0,60.0,59.0,58.0,58.0,1.0,-1.0,57.42857142857143,2.299068134204693,57.57142857142857,1.8693596482504118,57.57142857142857,1.708986518564255,58.0
2021-07-01,55.0,2,1,0,2021,7,3,26,3,1,0,59.0,61.0,58.0,60.0,58.0,-4.0,-6.0,57.285714285714285,2.1380899352996665,57.57142857142857,1.8693596482504118,57.607142857142854,1.7286107827080934,58.0
2021-07-02,59.0,2,1,0,2021,7,3,26,4,2,0,55.0,55.0,60.0,57.0,57.0,4.0,4.0,56.42857142857143,1.511857892037288,57.357142857142854,1.9848325973647847,57.42857142857143,1.7305227518609678,58.0
2021-07-03,58.0,2,1,0,2021,7,3,26,5,3,1,59.0,56.0,57.0,57.0,55.0,-1.0,2.0,57.0,1.632993161855806,57.285714285714285,1.8985245861976607,57.5,1.7533037597842338,57.0
2021-07-04,56.0,2,1,0,2021,7,3,26,6,4,1,58.0,56.0,56.0,57.0,56.0,-2.0,0.0,57.285714285714285,1.6035674514749083,57.357142857142854,1.9057460827375536,57.535714285714285,1.7529265023813108,55.0
2021-07-05,58.0,2,1,0,2021,7,3,27,0,5,0,56.0,56.0,56.0,56.0,56.0,2.0,2.0,57.285714285714285,1.6035674514749083,57.357142857142854,1.9057460827375536,57.5,1.774302158074437,55.0
2021-07-06,59.0,2,1,0,2021,7,3,27,1,6,0,58.0,58.0,58.0,57.0,55.0,1.0,1.0,57.57142857142857,1.5118578920372945,57.5,1.8708286933873464,57.57142857142857,1.7517942427073214,57.0
2021-07-07,59.0,2,1,0,2021,7,3,27,2,7,0,59.0,59.0,60.0,58.0,58.0,0.0,0.0,57.714285714285715,1.6035674514749114,57.57142857142857,1.9100658753962014,57.642857142857146,1.768328059773856,60.0
2021-07-08,61.0,2,1,0,2021,7,3,27,3,8,0,59.0,55.0,61.0,61.0,62.0,2.0,6.0,57.714285714285715,1.6035674514749114,57.5,1.829249530861017,57.67857142857143,1.785820102684724,60.0
2021-07-09,58.0,2,1,0,2021,7,3,27,4,9,0,61.0,59.0,55.0,58.0,57.0,-3.0,-1.0,58.57142857142857,1.5118578920373056,57.5,1.829249530861017,57.67857142857143,1.785820102684724,58.0
2021-07-10,58.0,2,1,0,2021,7,3,27,5,10,1,58.0,58.0,56.0,57.0,54.0,0.0,0.0,58.42857142857143,1.5118578920373036,57.714285714285715,1.6837947722826112,57.67857142857143,1.785820102684724,56.0
2021-07-11,56.0,2,1,0,2021,7,3,27,6,11,1,58.0,56.0,56.0,55.0,55.0,-2.0,0.0,58.42857142857143,1.5118578920373036,57.857142857142854,1.6104057232287814,57.714285714285715,1.7817416127493377,57.0
2021-07-12,57.0,2,1,0,2021,7,3,28,0,12,0,56.0,58.0,56.0,56.0,56.0,1.0,-1.0,58.42857142857143,1.5118578920373036,57.857142857142854,1.6104057232287814,57.75,1.7347216662216138,55.0
2021-07-13,58.0,2,1,0,2021,7,3,28,1,13,0,57.0,59.0,58.0,59.0,58.0,1.0,-1.0,58.285714285714285,1.603567451474917,57.92857142857143,1.5424399110248357,57.785714285714285,1.7074378218088486,57.0
2021-07-14,59.0,2,1,0,2021,7,3,28,2,14,0,58.0,59.0,59.0,59.0,58.0,1.0,0.0,58.142857142857146,1.5735915849392623,57.92857142857143,1.5424399110248357,57.75,1.6914819275152022,59.0
2021-07-15,58.0,2,1,0,2021,7,3,28,3,15,0,59.0,61.0,55.0,58.0,60.0,-1.0,-3.0,58.142857142857146,1.5735915849392623,57.92857142857143,1.5424399110248357,57.75,1.6914819275152022,58.0
2021-07-16,59.0,2,1,0,2021,7,3,28,4,16,0,58.0,58.0,59.0,60.0,60.0,1.0,1.0,57.714285714285715,0.9511897312119589,58.142857142857146,1.2924123453182823,57.75,1.6914819275152022,59.0
2021-07-17,55.0,2,1,0,2021,7,3,28,5,17,1,59.0,58.0,58.0,57.0,56.0,-4.0,-3.0,57.857142857142854,1.069044967650248,58.142857142857146,1.2924123453182823,57.714285714285715,1.6523191974186362,54.0
2021-07-18,56.0,2,1,0,2021,7,3,28,6,18,1,55.0,56.0,56.0,56.0,55.0,1.0,0.0,57.42857142857143,1.5118578920372945,57.92857142857143,1.5424399110248357,57.642857142857146,1.7259304675552318,57.0
2021-07-19,57.0,2,1,0,2021,7,3,29,0,19,0,56.0,57.0,58.0,56.0,54.0,1.0,0.0,57.42857142857143,1.5118578920372945,57.92857142857143,1.5424399110248357,57.642857142857146,1.7259304675552318,55.0
2021-07-20,60.0,2,1,0,2021,7,3,29,1,20,0,57.0,58.0,59.0,58.0,58.0,3.0,2.0,57.42857142857143,1.5118578920372945,57.857142857142854,1.5619092289764667,57.67857142857143,1.7008401285413577,55.0
2021-07-21,60.0,2,1,0,2021,7,3,29,2,21,0,60.0,59.0,59.0,60.0,60.0,0.0,1.0,57.714285714285715,1.799470821685201,57.92857142857143,1.6391501416327334,57.75,1.7559422921419618,59.0
2021-07-22,59.0,2,1,0,2021,7,3,29,3,22,0,60.0,58.0,61.0,61.0,60.0,-1.0,1.0,57.857142857142854,1.951800145897368,58.0,1.7097008285306374,57.75,1.7559422921419618,58.0
2021-07-23,57.0,2,1,0,2021,7,3,29,4,23,0,59.0,59.0,58.0,55.0,59.0,-2.0,-2.0,58.0,2.000000000000295,57.857142857142854,1.5118578920373786,57.67857142857143,1.656716328979839,59.0
2021-07-24,59.0,2,1,0,2021,7,3,29,5,24,1,57.0,55.0,58.0,56.0,58.0,2.0,4.0,57.714285714285715,1.9760470401190053,57.785714285714285,1.5281246137557802,57.75,1.5782080790377973,57.0
